file,species,angular_second_moment,contrast,correlation,variance,idm,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation_1,information_measure_of_correlation_2
S11 (25),Sheep,10.73996781,0.834758403,0.922604035,23.38119297,6.087229906,24.41666473,15.13635531,9.444050666,5.583045751,12.21685696,-3.610975318,-13.87722193,19.2710552
S11 (3),Sheep,9.579388004,1.130074514,1.036664397,23.3638507,6.103952955,24.39822655,14.82596967,10.34654846,6.27997026,10.92906195,-2.564942005,-11.14515833,18.22333953
S2 (1),Sheep,10.71646007,1.065334297,0.930853892,23.46996746,6.034199837,24.50806955,15.25864632,9.418977689,5.722042157,11.56011318,-3.007724403,-11.46089723,17.84568462
S2 (10),Sheep,8.500653649,1.076265323,1.20900492,23.70009565,5.951416551,24.74634973,15.0609408,11.15603793,6.663896075,11.20196288,-2.790389018,-13.07116213,19.90429349
S2 (11),Sheep,8.114694511,1.17734915,1.244042237,23.45872338,6.096772099,24.4970188,14.60184512,11.58061184,6.968646079,10.73377628,-2.418883714,-12.4097073,19.76340477
S2 (12),Sheep,8.776735361,1.031377119,1.153426978,23.54679896,5.996618366,24.58939853,14.92477401,10.85699501,6.472188141,11.28142279,-2.87525698,-12.8232638,19.55799879
S2 (13),Sheep,9.317108671,0.94337404,1.08642583,23.57694493,5.968717459,24.61924835,15.1092632,10.38416323,6.157847327,11.72949449,-3.220208107,-13.5297223,19.68610417
S2 (14),Sheep,9.405856695,1.097712167,1.076850372,23.58805167,5.982363039,24.63111635,15.108948,10.44826393,6.298985698,11.23390147,-2.786000074,-12.07933397,18.89469429
S2 (16),Sheep,9.737580311,0.907771578,1.042545559,23.6334095,5.933628607,24.6787173,15.29259924,10.0475227,5.95389,11.95017295,-3.382794657,-13.68752162,19.5667115
S2 (17),Sheep,9.616089901,0.93413486,1.063895737,23.72351779,5.880894177,24.77355209,15.39994703,10.09869523,5.993132383,11.78221678,-3.2618768,-13.13502483,19.26191846
S2 (18),Sheep,8.275426695,1.225097194,1.219291084,23.47837306,6.046577104,24.51748104,14.69028651,11.31616217,6.861566412,10.55451929,-2.270425749,-11.4478061,19.01123637
S2 (19),Sheep,8.375966404,1.285790172,1.210005933,23.54737274,5.98525931,24.58935714,14.83788566,11.10767907,6.793132058,10.43099615,-2.144406836,-10.68998238,18.39801967
S2 (2),Sheep,11.18067097,0.851149112,0.897134669,23.55098952,5.974958279,24.59274238,15.50392307,9.005081981,5.361276758,12.32799382,-3.661582521,-13.47375669,18.76273321
S2 (3),Sheep,8.176454976,1.20093408,1.29714872,24.06750908,5.754150514,25.1295203,15.57170289,11.16369919,6.751234104,10.79534753,-2.438746141,-11.85256352,19.18809633
S2 (4),Sheep,7.906935979,1.363339511,1.329321276,23.93856233,5.830232362,24.99552779,15.29095597,11.48787166,7.037812469,10.3319906,-2.028049916,-11.03733013,18.88163984
S2 (5),Sheep,7.964157758,1.386862359,1.328247764,24.03656041,5.73983705,25.09881518,15.49078839,11.22517286,6.901327867,10.21739193,-1.946333461,-10.2201556,18.14720596
S2 (7),Sheep,9.485496573,1.365260297,1.074891172,23.68804581,5.898121606,24.73569169,15.30173466,10.22604108,6.345807355,10.58689461,-2.181717534,-9.517191262,17.04707225
S2 (8),Sheep,10.16964292,1.031346073,0.990040519,23.5673307,5.943655427,24.61050954,15.30323367,9.670607166,5.836236402,11.51545377,-3.010398924,-11.70239795,18.14585682
S2 (9),Sheep,10.83254042,0.854039997,0.931353245,23.61208724,5.924927203,24.65767806,15.5165424,9.215746749,5.465342038,12.18651186,-3.582724042,-13.17602629,18.69917293
S4 (10),Sheep,9.910359685,1.131281309,1.057600696,24.03925543,5.716016993,25.10140377,15.96285322,9.721268953,5.904188506,11.24881013,-2.778636912,-10.72093288,17.51334943
S4 (11),Sheep,7.519113729,1.619944981,1.41253773,24.0567503,5.742228347,25.11771117,15.42351758,11.52252891,7.225635214,9.531112877,-1.362093347,-8.701187248,17.19660504
S4 (14),Sheep,10.35769838,0.88281299,1.008604165,24.01616601,5.713967802,25.07676774,16.04701053,9.354418506,5.552489381,12.15348039,-3.539122175,-13.04852834,18.71938476
S4 (15),Sheep,8.417604151,1.016224245,1.285836473,24.33818191,5.595143982,25.41234526,16.11901735,10.63679875,6.333423504,11.47654127,-3.00920642,-13.01467867,19.54469149
S4 (16),Sheep,9.467152159,1.007450711,1.124917574,24.20580453,5.640444043,25.27415983,16.14868078,9.917051145,5.945047575,11.66254848,-3.126204054,-12.4008575,18.73828985
S4 (17),Sheep,11.90860696,0.871835406,0.850041336,23.70221385,5.84923478,24.74995587,15.92490355,8.29397076,4.974789673,12.3643938,-3.677503127,-11.99558277,17.31596451
S4 (6),Sheep,12.31612804,0.929563778,0.810539857,23.54764744,5.946445801,24.59021265,15.79459594,8.021871787,4.868778719,12.15581966,-3.495606466,-10.7863401,16.32689075
S4 (7),Sheep,11.94678824,1.000741538,0.838121635,23.57677704,5.918421304,24.62059662,15.7529786,8.263062323,5.048808577,11.82936683,-3.230535415,-10.01480232,15.98491166
S4 (9),Sheep,9.734469426,1.340317232,1.028531033,23.48518846,6.003533769,24.52541051,15.06862543,10.05070619,6.246203259,10.44850535,-2.112697323,-8.883460846,16.41960743
SBTS15 (1),Sheep,6.423800052,1.052144895,1.330659888,21.46599419,7.25034318,22.42200558,11.99038333,11.44993459,6.797861648,10.69438977,-2.521239205,-12.18670739,19.45435949
SBTS15 (101),Sheep,5.818201662,1.593154855,1.403088949,20.92646151,7.661432136,21.85697572,11.10909367,12.20749137,7.625588712,8.565857302,-0.829160666,-7.949637682,16.86099141
SBTS15 (102),Sheep,6.238972956,1.205369355,1.283806229,20.74070527,7.86843295,21.66539688,10.89735139,12.27077343,7.352841875,9.939064689,-1.947019411,-11.38613132,19.411841
SBTS15 (104),Sheep,5.235472589,1.584470571,1.57519971,20.91071248,7.958061026,21.84202159,10.90292004,13.16294697,8.112204292,8.636429198,-0.8777759,-9.672446436,18.755711
SBTS15 (105),Sheep,5.942076466,1.112651619,1.439271199,21.3736456,7.529687699,22.3266096,11.65356535,12.48589001,7.393969211,10.46404823,-2.341144964,-13.1905563,20.62680217
SBTS15 (106),Sheep,5.489170938,1.327822421,1.554670448,21.27577573,7.789112888,22.22554035,11.40642674,13.07936233,7.870544244,9.535349416,-1.607620089,-11.93905368,20.21888156
SBTS15 (107),Sheep,4.958821239,1.549166902,1.708067608,21.12231114,7.905405121,22.04845783,11.00492146,13.83626269,8.469629789,8.808649983,-1.007446852,-10.87642849,19.94647181
SBTS15 (109),Sheep,6.07920588,1.314163489,1.470937059,21.92204172,6.991270303,22.88496133,12.39794619,12.04338087,7.329517079,9.63812768,-1.682222324,-10.25795718,18.56131283
SBTS15 (11),Sheep,4.729731813,1.905505825,1.728328849,20.75765686,8.000971426,21.67514367,10.57577252,13.64250494,8.63916163,7.60943592,-0.047711481,-7.968031888,17.6824764
SBTS15 (110),Sheep,7.081574241,0.977447634,1.253455995,21.95058531,6.87724191,22.92858403,12.86715712,10.48052364,6.210884554,11.14591256,-2.862041714,-12.05159456,18.78347808
SBTS15 (111),Sheep,6.856145754,1.336588193,1.360004761,22.46637541,6.652425601,23.43206178,13.16559224,11.75554001,7.21032382,9.618463752,-1.645268392,-9.747997095,18.05559783
SBTS15 (112),Sheep,5.204506874,1.953350879,1.762198889,22.09048923,6.984882028,23.04303179,12.30426081,13.14983613,8.429482516,7.56314895,0.018441168,-7.07013313,16.63779135
SBTS15 (113),Sheep,6.673499539,1.107413109,1.347636337,22.04277823,6.896881357,23.01241569,12.70202309,11.51296818,6.876715095,10.5005057,-2.366744415,-11.73207569,19.22069654
SBTS15 (114),Sheep,6.372118436,1.448440066,1.452072546,22.32970365,6.785613934,23.30337355,12.90055538,12.12477099,7.469319675,9.121937038,-1.277387581,-9.225773593,17.85708725
SBTS15 (116),Sheep,6.098232695,1.742405808,1.549344056,22.54949123,6.609775705,23.50394267,13.05936385,12.45200242,7.89340967,8.245400429,-0.534507044,-7.445921923,16.59826161
SBTS15 (117),Sheep,7.40820305,1.136481016,1.251411651,22.46010326,6.583982492,23.44851561,13.40904623,10.88444698,6.557468085,10.40691128,-2.285922777,-10.44181051,17.98238158
SBTS15 (118),Sheep,6.318137458,1.50104634,1.179355881,19.98140642,8.718192064,20.87282622,9.884496688,12.8869782,7.955515347,9.140661453,-1.210877666,-10.09710427,18.9619214
SBTS15 (12),Sheep,5.401372849,1.65572594,1.648397816,21.77562754,7.254905214,22.73382816,12.01616975,12.86389913,8.021868967,8.369566932,-0.678051258,-8.726184168,17.89055693
SBTS15 (121),Sheep,6.271481605,1.133314628,1.355698948,21.4002969,7.283998872,22.35458635,11.88440614,11.51417199,6.888940728,10.32688132,-2.237496408,-11.23800729,18.88508813
SBTS15 (122),Sheep,4.77532076,2.033705732,1.832633489,21.51509089,7.348510286,22.42399803,11.56324545,13.1566163,8.498156419,7.404344726,0.17195862,-6.795447693,16.40139087
SBTS15 (123),Sheep,5.54194572,1.198970613,1.484401535,20.90958011,7.894504785,21.84095141,10.95037514,13.01270652,7.749652549,10.0352586,-2.007268934,-12.73314827,20.63802907
SBTS15 (124),Sheep,4.41421878,2.176313476,1.927590509,21.09120987,8.031832519,21.99720768,10.91211774,13.9959595,9.023062295,7.150922692,0.409872167,-7.772288707,17.77155975
SBTS15 (125),Sheep,4.960116163,1.72754396,1.729614793,21.30840919,7.54606817,22.2497949,11.33966556,13.23617544,8.280342323,8.165339504,-0.494866581,-8.633017704,18.01342216
SBTS15 (126),Sheep,6.066220456,1.391871925,1.482030929,21.98132951,6.973255053,22.94800148,12.4660177,12.07624128,7.396116039,9.283731648,-1.417004126,-9.559215777,18.0687762
SBTS15 (127),Sheep,6.380836157,1.876430156,1.503443388,22.75318792,6.512710738,23.69070874,13.34971514,12.31739014,7.92648178,7.911933481,-0.241079651,-6.629491257,15.78708966
SBTS15 (128),Sheep,5.276512885,2.131646449,1.750885546,22.16303553,7.073755441,23.09924925,12.35943791,13.33502395,8.644226784,7.264851633,0.311041521,-6.871061525,16.58804431
SBTS15 (129),Sheep,5.149979068,2.096435908,1.772754079,21.99061107,7.25799503,22.90628054,12.06819524,13.66423211,8.812196731,7.439300429,0.188633293,-7.805468424,17.65310706
SBTS15 (130),Sheep,4.925434067,1.86030331,1.785511484,21.59831659,7.244641216,22.54043804,11.72287698,12.98932922,8.258630879,7.705631673,-0.140169882,-7.203899646,16.64602623
SBTS15 (131),Sheep,5.628972884,1.373339246,1.532952648,21.48338832,7.281200578,22.43422344,11.7694139,12.3266785,7.502881817,9.232305316,-1.410642285,-9.806702864,18.3578638
SBTS15 (132),Sheep,5.383893358,1.74838935,1.680577128,21.97264618,6.995584692,22.92303473,12.25370546,12.75684111,8.057311616,8.144004361,-0.474662304,-7.793134375,17.06685558
SBTS15 (133),Sheep,5.114658149,1.73492444,1.606886346,20.89761879,7.730683642,21.82401751,10.87682674,13.00171792,8.16230323,8.076495902,-0.444970645,-7.866866326,17.21872545
SBTS15 (135),Sheep,4.650879586,1.964681581,1.759902471,20.75927753,8.000815215,21.67611047,10.56199426,13.69917819,8.714934781,7.445993373,0.089024084,-7.70108812,17.48349486
SBTS15 (138),Sheep,5.285972106,1.431719523,1.595969016,21.17619056,7.565118071,22.10142047,11.18713271,13.13749727,8.008835802,9.006873856,-1.217682845,-10.25533065,19.13124613
SBTS15 (14),Sheep,4.481802891,2.083727674,1.84225872,20.81416722,7.954606999,21.70800349,10.51662477,14.08317162,9.04694002,7.319493949,0.261088082,-7.587056568,17.611806
SBTS15 (140),Sheep,6.423800052,1.052144895,1.330659888,21.46599419,7.25034318,22.42200558,11.99038333,11.44993459,6.797861648,10.69438977,-2.521239205,-12.18670739,19.45435949
SBTS15 (16),Sheep,5.114658149,1.73492444,1.606886346,20.89761879,7.730683642,21.82401751,10.87682674,13.00171792,8.16230323,8.076495902,-0.444970645,-7.866866326,17.21872545
SBTS15 (19),Sheep,5.383893358,1.74838935,1.680577128,21.97264618,6.995584692,22.92303473,12.25370546,12.75684111,8.057311616,8.144004361,-0.474662304,-7.793134375,17.06685558
SBTS15 (23),Sheep,4.906801087,1.560435513,1.742279933,21.23411405,7.673680132,22.16809879,11.14196662,13.73731923,8.425825252,8.673871585,-0.923298595,-10.39978529,19.56689669
SBTS15 (24),Sheep,5.149979068,2.096435908,1.772754079,21.99061107,7.25799503,22.90628054,12.06819524,13.66423211,8.812196731,7.439300429,0.188633293,-7.805468424,17.65310706
SBTS15 (27),Sheep,4.4563793,2.173197534,2.015175212,21.73309601,7.204698149,22.65527227,11.68506067,13.73699055,8.921003689,6.9219764,0.54025636,-6.526578114,16.42059097
SBTS15 (3),Sheep,4.870769666,1.881870448,1.7872479,21.46889675,7.369495766,22.41783804,11.54358456,13.14304052,8.323428394,7.716629407,-0.133651953,-7.507644287,16.99922536
SBTS15 (30),Sheep,5.276512885,2.131646449,1.750885546,22.16303553,7.073755441,23.09924925,12.35943791,13.33502395,8.644226784,7.264851633,0.311041521,-6.871061525,16.58804431
SBTS15 (31),Sheep,6.380836157,1.876430156,1.503443388,22.75318792,6.512710738,23.69070874,13.34971514,12.31739014,7.92648178,7.911933481,-0.241079651,-6.629491257,15.78708966
SBTS15 (32),Sheep,6.066220456,1.391871925,1.482030929,21.98132951,6.973255053,22.94800148,12.4660177,12.07624128,7.396116039,9.283731648,-1.417004126,-9.559215777,18.0687762
SBTS15 (35),Sheep,4.960116163,1.72754396,1.729614793,21.30840919,7.54606817,22.2497949,11.33966556,13.23617544,8.280342323,8.165339504,-0.494866581,-8.633017704,18.01342216
SBTS15 (37),Sheep,5.54194572,1.198970613,1.484401535,20.90958011,7.894504785,21.84095141,10.95037514,13.01270652,7.749652549,10.0352586,-2.007268934,-12.73314827,20.63802907
SBTS15 (4),Sheep,5.395781021,1.420287927,1.532572999,20.98042941,7.677656535,21.90169563,10.96523403,13.08046696,7.966461433,9.133721574,-1.299548657,-10.37531628,19.18750174
SBTS15 (46),Sheep,4.874686947,1.839574336,1.752524835,21.25606196,7.574759258,22.17521581,11.23078142,13.32352176,8.437496982,7.874554348,-0.244525981,-8.029053267,17.58412691
SBTS15 (47),Sheep,6.499532327,1.012499084,1.329812829,21.58422792,7.214350364,22.54455628,12.15572452,11.43060555,6.756877523,10.90898716,-2.685276489,-12.82612662,19.83298401
SBTS15 (48),Sheep,6.91462862,0.872308813,1.240154446,21.54338422,7.181145449,22.50280665,12.24429449,10.88801287,6.376337278,11.60510143,-3.208430257,-13.8493729,20.1002782
SBTS15 (49),Sheep,6.125801124,1.12622518,1.366367191,21.20059852,7.479177742,22.14454542,11.51189466,12.03311302,7.1659205,10.34146819,-2.250862525,-12.00555918,19.66956301
SBTS15 (50),Sheep,6.318137458,1.50104634,1.179355881,19.98140642,8.718192064,20.87282622,9.884496688,12.8869782,7.955515347,9.140661453,-1.210877666,-10.09710427,18.9619214
SBTS15 (51),Sheep,4.532980522,2.231015155,1.748613826,20.39705584,8.360907202,21.29065812,10.05785563,14.05926132,9.118082514,7.039726977,0.520722748,-7.05694534,17.12629518
SBTS15 (53),Sheep,7.40820305,1.136481016,1.251411651,22.46010326,6.583982492,23.44851561,13.40904623,10.88444698,6.557468085,10.40691128,-2.285922777,-10.44181051,17.98238158
SBTS15 (54),Sheep,6.098232695,1.742405808,1.549344056,22.54949123,6.609775705,23.50394267,13.05936385,12.45200242,7.89340967,8.245400429,-0.534507044,-7.445921923,16.59826161
SBTS15 (56),Sheep,6.372118436,1.448440066,1.452072546,22.32970365,6.785613934,23.30337355,12.90055538,12.12477099,7.469319675,9.121937038,-1.277387581,-9.225773593,17.85708725
SBTS15 (57),Sheep,7.119819052,1.053157674,1.296408897,22.37280294,6.6642917,23.34730326,13.15985055,11.37157952,6.770965553,10.7800408,-2.576569304,-12.1345585,19.39455697
SBTS15 (58),Sheep,6.938608358,1.531200752,1.360433935,22.58740186,6.726239304,23.51520663,13.20813634,12.16946185,7.60702968,9.193382004,-1.23179324,-9.357149803,18.08109026
SBTS15 (6),Sheep,5.285972106,1.431719523,1.595969016,21.17619056,7.565118071,22.10142047,11.18713271,13.13749727,8.008835802,9.006873856,-1.217682845,-10.25533065,19.13124613
SBTS15 (62),Sheep,6.856145754,1.336588193,1.360004761,22.46637541,6.652425601,23.43206178,13.16559224,11.75554001,7.21032382,9.618463752,-1.645268392,-9.747997095,18.05559783
SBTS15 (63),Sheep,7.081574241,0.977447634,1.253455995,21.95058531,6.87724191,22.92858403,12.86715712,10.48052364,6.210884554,11.14591256,-2.862041714,-12.05159456,18.78347808
SBTS15 (66),Sheep,6.07920588,1.314163489,1.470937059,21.92204172,6.991270303,22.88496133,12.39794619,12.04338087,7.329517079,9.63812768,-1.682222324,-10.25795718,18.56131283
SBTS15 (7),Sheep,5.486763448,1.729763539,1.624461848,21.81460641,7.129058035,22.77260129,12.10576551,12.63718523,7.945821621,8.372953677,-0.620892575,-8.066524124,17.23035043
SBTS15 (73),Sheep,4.660106337,2.016872651,1.876246958,21.45057783,7.56888623,22.38484156,11.39367471,13.72709097,8.752021211,7.427909787,0.141626192,-7.74279323,17.54805924
SBTS15 (74),Sheep,4.958821239,1.549166902,1.708067608,21.12231114,7.905405121,22.04845783,11.00492146,13.83626269,8.469629789,8.808649983,-1.007446852,-10.87642849,19.94647181
SBTS15 (76),Sheep,5.489170938,1.327822421,1.554670448,21.27577573,7.789112888,22.22554035,11.40642674,13.07936233,7.870544244,9.535349416,-1.607620089,-11.93905368,20.21888156
SBTS15 (79),Sheep,6.100408225,1.147140413,1.437060201,21.67302992,7.289402339,22.63467337,12.02437271,12.42195455,7.409466011,10.29861014,-2.195697972,-12.45297948,20.17950008
SBTS15 (81),Sheep,5.813486091,1.332443949,1.484131022,21.50722857,7.248009279,22.45405772,11.85484091,12.09477746,7.3543254,9.442984834,-1.561260077,-9.950300523,18.34445422
SBTS15 (83),Sheep,5.235472589,1.584470571,1.57519971,20.91071248,7.958061026,21.84202159,10.90292004,13.16294697,8.112204292,8.636429198,-0.8777759,-9.672446436,18.755711
SBTS15 (84),Sheep,4.618934123,2.352335148,1.745418963,20.56338518,8.534099082,21.45334124,10.28287492,14.03790844,9.136823988,6.945397856,0.641363719,-7.110405151,17.19069559
SBTS15 (86),Sheep,5.818201662,1.593154855,1.403088949,20.92646151,7.661432136,21.85697572,11.10909367,12.20749137,7.625588712,8.565857302,-0.829160666,-7.949637682,16.86099141
SBTS15 (89),Sheep,4.149266446,2.290291795,2.025507676,20.90621057,8.167839859,21.8234037,10.60586498,14.38141781,9.286953414,6.870325916,0.645553356,-7.44228901,17.63539787
SBTS15 (90),Sheep,4.69232307,2.075710812,1.814879113,21.20751769,7.560666865,22.1409996,11.19349374,13.24028538,8.5309793,7.391952697,0.202285407,-6.773215116,16.40253512
SBTS15 (91),Sheep,4.95567617,2.183763798,1.619535734,20.62252952,8.096249139,21.53792983,10.5098196,13.2215861,8.598447161,6.881077865,0.56857953,-5.931380035,15.5109931
SBTS15 (94),Sheep,4.906157586,2.011874725,1.843356288,21.85642073,7.282663681,22.77394644,11.84772604,13.82394005,8.833298831,7.681148699,-0.002311139,-8.11969644,17.96624323
SBTS15 (95),Sheep,4.091038187,2.454326987,1.944537669,20.27532432,9.212672801,21.17343082,9.807840656,14.91891598,9.638968697,6.664199801,0.860567041,-7.732777365,18.15911689
SBTS15 (96),Sheep,4.95567617,2.183763798,1.619535734,20.62252952,8.096249139,21.53792983,10.5098196,13.2215861,8.598447161,6.881077865,0.56857953,-5.931380035,15.5109931
SBTS15 (97),Sheep,4.69232307,2.075710812,1.814879113,21.20751769,7.560666865,22.1409996,11.19349374,13.24028538,8.5309793,7.391952697,0.202285407,-6.773215116,16.40253512
SBTS15 (98),Sheep,4.149266446,2.290291795,2.025507676,20.90621057,8.167839859,21.8234037,10.60586498,14.38141781,9.286953414,6.870325916,0.645553356,-7.44228901,17.63539787
SBTS3 (100),Sheep,4.82780132,2.463077236,1.92942663,22.249115,6.736612136,23.16583522,12.52934081,12.80214836,8.634845371,6.473282512,1.000461443,-4.196396715,13.27084153
SBTS3 (101),Sheep,6.037723024,2.381996752,1.71775609,23.65090129,5.955222418,24.40513847,14.36402723,12.34578399,8.422303603,6.877672675,0.705742772,-4.445408638,13.48470992
SBTS3 (102),Sheep,6.058057813,2.36921867,1.711081188,23.64689994,5.956035957,24.4029141,14.36308689,12.33498237,8.406900965,6.90138647,0.683567581,-4.473682684,13.51394599
SBTS3 (103),Sheep,6.272495886,2.095252392,1.641881722,23.58783802,5.984640161,24.45389218,14.36843654,12.32895063,8.132095858,7.449005128,0.16799513,-5.477941429,14.63082871
SBTS3 (104),Sheep,7.33517598,1.660646256,1.405196652,23.69312155,5.905535058,24.60374072,14.75827598,11.61411271,7.420063331,8.73792189,-0.889298702,-7.160748782,15.92555668
SBTS3 (105),Sheep,6.226644286,2.161637887,1.684504542,23.80085288,5.879747859,24.66535938,14.65119637,12.35447614,8.197979223,7.446725435,0.220511133,-5.38341043,14.56336429
SBTS3 (106),Sheep,5.894028445,2.223033217,1.717275759,23.32421866,6.176461988,24.18275093,13.86442919,12.89823253,8.534638323,7.299893045,0.352622358,-5.951248774,15.4910552
SBTS3 (107),Sheep,6.955997956,1.283357177,1.540648001,24.06298888,5.86888856,24.74575651,14.94151572,12.34022548,7.686428646,10.17046778,-2.016085406,-12.40923824,20.38109199
SBTS3 (108),Sheep,8.240566162,1.179607531,1.29964589,24.21284887,5.631775537,25.21569095,15.81138573,10.79419575,6.576749288,10.49786187,-2.301947747,-10.38361498,17.95806426
SBTS3 (110),Sheep,7.761707941,1.271712164,1.349422201,23.91000041,5.776355766,24.81396448,15.16363237,11.25048413,6.952876983,10.00262254,-1.937229244,-9.831097476,17.88963542
SBTS3 (111),Sheep,5.786078762,1.865169301,1.722385757,23.13799548,6.213849035,23.98634291,13.65455892,12.69094737,8.200104653,7.887031593,-0.238937804,-6.965477351,16.35867143
SBTS3 (112),Sheep,7.269801951,1.469700655,1.346203846,23.08030699,6.206657574,24.01205389,14.01409488,11.38979548,7.146272792,9.218403825,-1.313566351,-8.060513072,16.5517351
SBTS3 (83),Sheep,9.393138661,0.858968075,1.039239585,23.16338013,6.167088988,24.13710395,14.61209235,9.944061191,5.889318603,11.96056444,-3.457421484,-13.43632008,19.34067009
SBTS3 (84),Sheep,7.621558801,1.147074448,1.409169163,24.14853421,5.82032757,25.00082104,15.37940806,11.73038803,7.160932231,10.64451219,-2.413264328,-12.78050727,20.17054902
SBTS3 (85),Sheep,8.28726402,1.103905248,1.228688064,23.57587972,6.026559194,24.50412146,14.72350347,11.38559482,6.892332967,10.70843513,-2.480458656,-12.18897761,19.54650333
SBTS3 (86),Sheep,8.28984476,1.15670942,1.227302654,23.56658595,6.028815871,24.46473785,14.68702916,11.38153551,6.940015004,10.53766154,-2.344920093,-11.77371596,19.30823036
SBTS3 (87),Sheep,8.405716529,1.129535142,1.218817273,23.67708864,5.910311197,24.56137082,14.92778775,10.95875973,6.703119237,10.63117052,-2.42535914,-11.22255457,18.70019739
SBTS3 (88),Sheep,7.005452132,1.208306798,1.352261165,22.66560376,6.47583639,23.58660723,13.4286092,11.56780209,7.04169108,10.09590806,-2.039308077,-10.69697951,18.63417298
SBTS3 (89),Sheep,8.143728417,1.145013966,1.258555017,23.67040448,5.904670219,24.56754184,14.89593875,11.05199435,6.753594777,10.53941136,-2.359869832,-10.99859245,18.58699367
SBTS3 (90),Sheep,8.159934671,1.139065348,1.256032137,23.67136896,5.903622513,24.57093186,14.90355825,11.03751722,6.73996269,10.56439291,-2.379424099,-11.03363574,18.59952684
SBTS3 (91),Sheep,6.754493193,1.358717982,1.425801149,22.83612674,6.37410936,23.76385199,13.55757118,11.89193144,7.318621108,9.540671078,-1.599190763,-9.689816363,18.10710915
SBTS3 (93),Sheep,7.52269327,1.409966126,1.304634586,23.13040175,6.184448489,24.07620394,14.12805776,11.27325263,7.034217779,9.381291515,-1.452980223,-8.280883114,16.65160721
SBTS3 (94),Sheep,6.554322336,1.459301244,1.439619155,22.59802025,6.492881221,23.5568402,13.32520161,11.67146687,7.249856563,9.074080607,-1.242187404,-8.167108612,16.74054796
SBTS3 (95),Sheep,6.748120514,1.444249259,1.407792412,22.69043595,6.443408486,23.64723538,13.45389132,11.64112362,7.228806013,9.14785034,-1.295068071,-8.349013029,16.88778562
SBTS3 (97),Sheep,7.54198815,1.41578281,1.274797278,22.89747472,6.313974184,23.87358704,13.90907335,11.04703766,6.872899474,9.305839192,-1.416662,-7.833153675,16.0942966
SBTS3 (99),Sheep,7.103127661,1.496292881,1.361567199,22.93615143,6.277554967,23.8908579,13.86239924,11.30019316,7.087987922,8.971464062,-1.156280709,-7.420669913,15.89506851
SBTS6 (1),Sheep,7.370936722,0.947316506,1.20576628,22.00624715,6.782867338,22.98570297,13.19198594,9.543798968,5.680700282,11.30181441,-2.981004928,-11.19023325,17.60879679
SBTS6 (10),Sheep,8.469101735,0.793389699,0.944875466,20.91759503,7.578093691,21.85160634,11.77210564,9.709692245,5.6925174,12.10955373,-3.580963631,-13.75352041,19.32040248
SBTS6 (100),Sheep,7.735116076,0.880465365,1.160354624,22.14089533,6.696146074,23.12531945,13.45759479,9.244031414,5.480435882,11.6331982,-3.227234229,-11.65360849,17.70444386
SBTS6 (101),Sheep,8.620370982,0.931302188,1.070167083,22.50256767,6.481347462,23.50292657,14.02758188,8.95839248,5.356601545,11.43523487,-3.073659227,-10.63250889,16.82394407
SBTS6 (102),Sheep,6.731221464,1.112651619,1.304949114,21.80703408,6.998142846,22.77763536,12.62336443,10.69326295,6.430376614,10.5422849,-2.370502554,-10.85757602,18.16773535
SBTS6 (103),Sheep,6.87622906,0.972767897,1.240243148,21.49221512,7.205560457,22.44939888,12.24261739,10.62906134,6.29976947,11.13593577,-2.845275661,-12.37170988,19.09403159
SBTS6 (107),Sheep,9.880351849,0.897197553,0.951215843,22.77635061,6.323926972,23.7878457,14.61725639,8.250817085,4.960057748,11.63424213,-3.218265927,-10.02615438,15.8821604
SBTS6 (11),Sheep,8.06776312,0.864621784,1.020052788,21.20938563,7.311962352,22.15534013,12.18723739,9.472015534,5.605665095,11.71152248,-3.278295771,-12.11353116,18.16453549
SBTS6 (111),Sheep,9.847872198,0.874148112,0.952382805,22.74878371,6.344998228,23.75904214,14.57206769,8.283408315,4.962116296,11.77195417,-3.32141121,-10.57854873,16.29826455
SBTS6 (112),Sheep,8.255966774,1.024986134,1.1121383,22.41938772,6.575567385,23.4159626,13.77640869,9.460657286,5.705602394,10.99747155,-2.720251003,-10.30842645,16.98570235
SBTS6 (114),Sheep,8.232072906,0.96950062,1.107944552,22.32476837,6.688399299,23.31771262,13.57388288,9.786975026,5.841349031,11.27602156,-2.934585668,-11.79330411,18.21113044
SBTS6 (115),Sheep,8.227329664,1.001191661,1.115443071,22.4146203,6.562852684,23.41097303,13.76908207,9.449520257,5.673549669,11.05825971,-2.78292866,-10.43460713,17.04500833
SBTS6 (116),Sheep,9.086023826,0.941290278,1.023369549,22.61572877,6.422223,23.62059421,14.24274816,8.759979979,5.260844148,11.40987347,-3.046915254,-10.28092543,16.44717614
SBTS6 (117),Sheep,8.656123454,0.967672961,1.06842387,22.53269532,6.472197201,23.53380683,14.05233386,9.013169634,5.415015916,11.22193381,-2.910177069,-10.13349068,16.51946145
SBTS6 (13),Sheep,7.932074516,0.941084618,1.034191646,21.16790094,7.3530383,22.11225802,12.0869516,9.642338284,5.746973356,11.34720355,-2.994268531,-11.26428946,17.73464252
SBTS6 (14),Sheep,7.908581875,0.954010156,1.036626648,21.16028585,7.35896306,22.1043635,12.06895453,9.671113081,5.772349799,11.2765805,-2.940226373,-11.09618801,17.6425329
